   4.0100251e+01   8.4623842e-01
   4.0601504e+01   1.0119127e+00
   4.1102757e+01   9.2724784e-01
   4.1604010e+01   9.8690926e-01
   4.2105263e+01   1.0750442e+00
   4.2606516e+01   1.1293098e+00
   4.3107769e+01   9.7008364e-01
   4.3609023e+01   1.1713673e+00
   4.4110276e+01   1.1318609e+00
   4.4611529e+01   1.0795326e+00
   4.5112782e+01   1.0725560e+00
   4.5614035e+01   1.0712587e+00
   4.6115288e+01   1.0622378e+00
   4.6616541e+01   1.0835788e+00
   4.7117794e+01   1.0786783e+00
   4.7619048e+01   1.1313061e+00
   4.8120301e+01   1.1760948e+00
   4.8621554e+01   1.0783799e+00
   4.9122807e+01   1.0100536e+00
   4.9624060e+01   1.0617285e+00
   5.0125313e+01   1.0107146e+00
   5.0626566e+01   8.9786757e-01
   5.1127820e+01   1.0406153e+00
   5.1629073e+01   9.7428189e-01
   5.2130326e+01   9.4653457e-01
   5.2631579e+01   9.6423181e-01
   5.3132832e+01   9.3278968e-01
   5.3634085e+01   8.2723759e-01
   5.4135338e+01   8.8225266e-01
   5.4636591e+01   8.7837656e-01
   5.5137845e+01   8.4453448e-01
   5.5639098e+01   1.0209257e+00
   5.6140351e+01   8.1774202e-01
   5.6641604e+01   8.5261226e-01
   5.7142857e+01   8.3978440e-01
   5.7644110e+01   8.0992809e-01
   5.8145363e+01   8.9703424e-01
   5.8646617e+01   9.0015786e-01
   5.9147870e+01   1.0549412e+00
   5.9649123e+01   9.2348220e-01
   6.0150376e+01   8.6917142e-01
   6.0651629e+01   1.0931371e+00
   6.1152882e+01   1.0734495e+00
   6.1654135e+01   9.6501000e-01
   6.2155388e+01   8.7013186e-01
   6.2656642e+01   9.6051830e-01
   6.3157895e+01   9.8701469e-01
   6.3659148e+01   1.0226781e+00
   6.4160401e+01   9.7831837e-01
   6.4661654e+01   1.0306911e+00
   6.5162907e+01   1.0198920e+00
   6.5664160e+01   8.7911744e-01
   6.6165414e+01   8.9132664e-01
   6.6666667e+01   8.9333946e-01
   6.7167920e+01   8.9510910e-01
   6.7669173e+01   8.9105969e-01
   6.8170426e+01   8.9680931e-01
   6.8671679e+01   6.3102965e-01
   6.9172932e+01   8.1314523e-01
   6.9674185e+01   9.2460471e-01
   7.0175439e+01   7.1492022e-01
   7.0676692e+01   8.4993859e-01
   7.1177945e+01   7.7857468e-01
   7.1679198e+01   7.2423714e-01
   7.2180451e+01   7.1821548e-01
   7.2681704e+01   5.5685204e-01
   7.3182957e+01   6.5538977e-01
   7.3684211e+01   7.7246229e-01
   7.4185464e+01   6.3609184e-01
   7.4686717e+01   6.1782566e-01
   7.5187970e+01   5.4435961e-01
   7.5689223e+01   5.9150147e-01
   7.6190476e+01   6.0567312e-01
   7.6691729e+01   6.1645010e-01
   7.7192982e+01   5.4973566e-01
   7.7694236e+01   5.5961263e-01
   7.8195489e+01   7.4087290e-01
   7.8696742e+01   3.9993001e-01
   7.9197995e+01   7.6140597e-01
   7.9699248e+01   6.1297357e-01
   8.0200501e+01   6.6897732e-01
   8.0701754e+01   4.5854301e-01
   8.1203008e+01   5.4649466e-01
   8.1704261e+01   5.7242232e-01
   8.2205514e+01   6.2805737e-01
   8.2706767e+01   4.5848449e-01
   8.3208020e+01   6.2570379e-01
   8.3709273e+01   4.8460017e-01
   8.4210526e+01   5.7818262e-01
   8.4711779e+01   6.1381840e-01
   8.5213033e+01   5.7395814e-01
   8.5714286e+01   6.1798721e-01
   8.6215539e+01   5.9292568e-01
   8.6716792e+01   4.3902940e-01
   8.7218045e+01   4.8810514e-01
   8.7719298e+01   3.6643435e-01
   8.8220551e+01   3.0896686e-01
   8.8721805e+01   4.6001923e-01
   8.9223058e+01   3.5630709e-01
   8.9724311e+01   3.2149913e-01
   9.0225564e+01   3.6807963e-01
   9.0726817e+01   3.1215322e-01
   9.1228070e+01   2.6248862e-01
   9.1729323e+01   3.0524240e-01
   9.2230576e+01   2.5157079e-01
   9.2731830e+01   1.6986976e-01
   9.3233083e+01   7.0777289e-02
   9.3734336e+01   5.1250140e-02
   9.4235589e+01   1.7834394e-01
   9.4736842e+01  -6.4010290e-02
   9.5238095e+01   4.7364932e-02
   9.5739348e+01  -1.1976936e-01
   9.6240602e+01   1.0696991e-01
   9.6741855e+01   8.5718877e-02
   9.7243108e+01   1.0414008e-02
   9.7744361e+01   5.7308398e-05
   9.8245614e+01  -1.9618224e-01
   9.8746867e+01   4.7492693e-02
   9.9248120e+01  -1.7517795e-01
   9.9749373e+01  -1.8553437e-01
   1.0025063e+02   6.3866453e-03
   1.0075188e+02  -7.6095326e-02
   1.0125313e+02   3.1920343e-02
   1.0175439e+02   5.1437755e-02
   1.0225564e+02   6.2894318e-02
   1.0275689e+02  -6.5613772e-02
   1.0325815e+02   1.9168637e-02
   1.0375940e+02  -1.7279398e-02
   1.0426065e+02   2.9947182e-02
   1.0476190e+02  -6.4293201e-03
   1.0526316e+02   6.8949331e-03
   1.0576441e+02  -9.3530822e-02
   1.0626566e+02  -1.1515055e-01
   1.0676692e+02  -4.5384305e-02
   1.0726817e+02  -3.2058114e-01
   1.0776942e+02  -2.1755455e-01
   1.0827068e+02  -3.0686985e-01
   1.0877193e+02  -2.6507931e-01
   1.0927318e+02  -2.1269218e-01
   1.0977444e+02  -2.2913128e-01
   1.1027569e+02  -4.0708813e-01
   1.1077694e+02  -3.9398869e-01
   1.1127820e+02  -3.7507116e-01
   1.1177945e+02  -4.3805901e-01
   1.1228070e+02  -4.1783909e-01
   1.1278195e+02  -4.3554618e-01
   1.1328321e+02  -5.6549894e-01
   1.1378446e+02  -5.2658593e-01
   1.1428571e+02  -7.0194410e-01
   1.1478697e+02  -4.5616440e-01
   1.1528822e+02  -6.1195719e-01
   1.1578947e+02  -6.6919542e-01
   1.1629073e+02  -6.0194352e-01
   1.1679198e+02  -7.0226479e-01
   1.1729323e+02  -5.9376916e-01
   1.1779449e+02  -6.3909331e-01
   1.1829574e+02  -4.2044516e-01
   1.1879699e+02  -5.0262019e-01
   1.1929825e+02  -7.9142709e-01
   1.1979950e+02  -5.5366630e-01
   1.2030075e+02  -6.9781950e-01
   1.2080201e+02  -6.0345473e-01
   1.2130326e+02  -5.6744600e-01
   1.2180451e+02  -5.1915891e-01
   1.2230576e+02  -6.0037276e-01
   1.2280702e+02  -4.5345635e-01
   1.2330827e+02  -6.2081407e-01
   1.2380952e+02  -5.6088439e-01
   1.2431078e+02  -5.4078784e-01
   1.2481203e+02  -5.9627806e-01
   1.2531328e+02  -5.4403954e-01
   1.2581454e+02  -6.0236697e-01
   1.2631579e+02  -7.0687827e-01
   1.2681704e+02  -8.0658280e-01
   1.2731830e+02  -5.3336908e-01
   1.2781955e+02  -7.5198171e-01
   1.2832080e+02  -7.1828882e-01
   1.2882206e+02  -7.0549564e-01
   1.2932331e+02  -7.6615257e-01
   1.2982456e+02  -8.7263443e-01
   1.3032581e+02  -8.6262601e-01
   1.3082707e+02  -8.5969760e-01
   1.3132832e+02  -7.5504716e-01
   1.3182957e+02  -9.6467704e-01
   1.3233083e+02  -8.5393225e-01
   1.3283208e+02  -9.1104465e-01
   1.3333333e+02  -9.7133675e-01
   1.3383459e+02  -1.0517213e+00
   1.3433584e+02  -1.0019030e+00
   1.3483709e+02  -9.9547568e-01
   1.3533835e+02  -1.1127690e+00
   1.3583960e+02  -9.8383688e-01
   1.3634085e+02  -1.0663761e+00
   1.3684211e+02  -1.0070292e+00
   1.3734336e+02  -9.6919146e-01
   1.3784461e+02  -1.0629970e+00
   1.3834586e+02  -1.0064406e+00
   1.3884712e+02  -9.4667014e-01
   1.3934837e+02  -1.1117292e+00
   1.3984962e+02  -8.7143042e-01
   1.4035088e+02  -7.4944729e-01
   1.4085213e+02  -8.5578339e-01
   1.4135338e+02  -9.4734524e-01
   1.4185464e+02  -8.7812358e-01
   1.4235589e+02  -9.8674386e-01
   1.4285714e+02  -7.4651553e-01
   1.4335840e+02  -8.1606111e-01
   1.4385965e+02  -8.2481271e-01
   1.4436090e+02  -9.5642739e-01
   1.4486216e+02  -8.6149946e-01
   1.4536341e+02  -9.3472447e-01
   1.4586466e+02  -9.2015402e-01
   1.4636591e+02  -9.4815724e-01
   1.4686717e+02  -9.9393586e-01
   1.4736842e+02  -9.9571175e-01
   1.4786967e+02  -9.5251236e-01
   1.4837093e+02  -1.0856261e+00
   1.4887218e+02  -9.1606953e-01
   1.4937343e+02  -9.8967284e-01
   1.4987469e+02  -9.4012361e-01
   1.5037594e+02  -9.9014143e-01
   1.5087719e+02  -9.8728769e-01
   1.5137845e+02  -1.1596764e+00
   1.5187970e+02  -1.1355578e+00
   1.5238095e+02  -1.1009807e+00
   1.5288221e+02  -1.0658024e+00
   1.5338346e+02  -9.9143628e-01
   1.5388471e+02  -1.1096835e+00
   1.5438596e+02  -9.8774318e-01
   1.5488722e+02  -1.0501397e+00
   1.5538847e+02  -9.9103255e-01
   1.5588972e+02  -1.0688937e+00
   1.5639098e+02  -1.1230599e+00
   1.5689223e+02  -1.1780067e+00
   1.5739348e+02  -1.0337434e+00
   1.5789474e+02  -9.6533743e-01
   1.5839599e+02  -1.0371073e+00
   1.5889724e+02  -1.0384075e+00
   1.5939850e+02  -1.0002017e+00
   1.5989975e+02  -1.0429014e+00
   1.6040100e+02  -9.7396441e-01
   1.6090226e+02  -9.2840850e-01
   1.6140351e+02  -8.9016631e-01
   1.6190476e+02  -8.7964439e-01
   1.6240602e+02  -8.0750627e-01
   1.6290727e+02  -8.3100706e-01
   1.6340852e+02  -6.7970160e-01
   1.6390977e+02  -7.8687674e-01
   1.6441103e+02  -6.5660121e-01
   1.6491228e+02  -8.5014193e-01
   1.6541353e+02  -7.4375241e-01
   1.6591479e+02  -8.0251456e-01
   1.6641604e+02  -7.3165695e-01
   1.6691729e+02  -7.3214584e-01
   1.6741855e+02  -9.5635937e-01
   1.6791980e+02  -8.9104072e-01
   1.6842105e+02  -9.0485283e-01
   1.6892231e+02  -7.6308887e-01
   1.6942356e+02  -6.8390150e-01
   1.6992481e+02  -8.3418640e-01
   1.7042607e+02  -7.4943657e-01
   1.7092732e+02  -7.7663146e-01
   1.7142857e+02  -9.0935044e-01
   1.7192982e+02  -7.9710010e-01
   1.7243108e+02  -8.9112514e-01
   1.7293233e+02  -7.0984784e-01
   1.7343358e+02  -8.3177313e-01
   1.7393484e+02  -6.9394166e-01
   1.7443609e+02  -8.5196163e-01
   1.7493734e+02  -7.6132325e-01
   1.7543860e+02  -8.0137231e-01
   1.7593985e+02  -9.4335269e-01
   1.7644110e+02  -8.4287581e-01
   1.7694236e+02  -6.9562111e-01
   1.7744361e+02  -7.2713724e-01
   1.7794486e+02  -7.8842730e-01
   1.7844612e+02  -7.2357399e-01
   1.7894737e+02  -6.2672124e-01
   1.7944862e+02  -6.9838730e-01
   1.7994987e+02  -5.1263716e-01
   1.8045113e+02  -6.1339229e-01
   1.8095238e+02  -3.8913553e-01
   1.8145363e+02  -5.9253258e-01
   1.8195489e+02  -4.6346166e-01
   1.8245614e+02  -5.7562536e-01
   1.8295739e+02  -4.8797586e-01
   1.8345865e+02  -4.5554342e-01
   1.8395990e+02  -3.5604152e-01
   1.8446115e+02  -2.9506680e-01
   1.8496241e+02  -3.3101060e-01
   1.8546366e+02  -3.7186881e-01
   1.8596491e+02  -2.6609685e-01
   1.8646617e+02  -2.5899376e-01
   1.8696742e+02  -3.0697156e-01
   1.8746867e+02  -2.6648954e-01
   1.8796992e+02  -2.7643892e-01
   1.8847118e+02  -3.8707471e-01
   1.8897243e+02  -2.4706298e-01
   1.8947368e+02  -3.6081611e-01
   1.8997494e+02  -3.5729185e-01
   1.9047619e+02  -2.9550366e-01
   1.9097744e+02  -3.3449879e-01
   1.9147870e+02  -3.1986588e-01
   1.9197995e+02  -2.5993910e-01
   1.9248120e+02  -2.2056479e-01
   1.9298246e+02  -3.1509429e-01
   1.9348371e+02  -2.6594131e-01
   1.9398496e+02  -3.0186807e-01
   1.9448622e+02  -2.5268810e-01
   1.9498747e+02  -2.2162268e-01
   1.9548872e+02  -2.8942492e-01
   1.9598997e+02  -1.9886125e-01
   1.9649123e+02  -1.5114548e-01
   1.9699248e+02  -1.6799915e-01
   1.9749373e+02  -1.1117747e-02
   1.9799499e+02  -1.7053813e-01
   1.9849624e+02  -1.5169346e-01
   1.9899749e+02  -2.0245637e-01
   1.9949875e+02   4.1409597e-02
